order_id,order_date,region,category,product,customer_segment,quantity,unit_price,discount,revenue,cost,profit
ORD-00255,2022-07-25,West,Home & Kitchen,Vacuum,Corporate,1,129.99,0.0,129.99,58.6,71.39
ORD-00256,2022-11-20,West,Sports,Water Bottle,Corporate,2,12.99,0.0,25.98,12.94,13.04
ORD-00257,2022-05-02,North,Clothing,Dress,Retail,1,59.99,0.0,59.99,30.76,29.23
ORD-00258,2022-03-16,West,Sports,Yoga Mat,Corporate,4,24.99,0.0,99.96,49.46,50.5
ORD-00259,2022-08-08,East,Home & Kitchen,Vacuum,Retail,5,129.99,0.1,584.96,340.63,244.33
ORD-00260,2024-10-29,West,Home & Kitchen,Coffee Maker,Wholesale,1,59.99,0.2,47.99,31.13,16.86
ORD-00261,2023-01-17,North,Home & Kitchen,Toaster,Retail,5,29.99,0.2,119.96,84.51,35.45
ORD-00262,2025-06-05,West,Sports,Resistance Band,Retail,2,15.99,0.2,25.58,14.85,10.73
ORD-00263,2024-09-04,East,Clothing,T-Shirt,Wholesale,3,19.99,0.1,53.97,29.11,24.86
ORD-00264,2023-11-07,East,Electronics,Headphones,Wholesale,3,149.0,0.1,402.3,245.93,156.37
ORD-00265,2023-09-21,South,Sports,Resistance Band,Wholesale,3,15.99,0.2,38.38,22.43,15.95
ORD-00266,2024-01-23,South,Clothing,Jeans,Corporate,4,49.99,0.0,199.96,103.63,96.33
ORD-00267,2024-02-05,West,Sports,Resistance Band,Retail,2,15.99,0.2,25.58,18.01,7.57
ORD-00268,2024-12-12,West,Home & Kitchen,Mixer,Retail,4,39.99,0.1,143.96,93.65,50.31
ORD-00269,2025-03-18,South,Clothing,Jacket,Retail,5,89.99,0.05,427.45,210.32,217.13
ORD-00270,2025-04-09,West,Electronics,Tablet,Corporate,5,329.0,0.1,1480.5,842.76,637.74
ORD-00271,2022-04-29,West,Home & Kitchen,Mixer,Corporate,4,39.99,0.0,159.96,89.88,70.08
ORD-00272,2022-05-30,North,Sports,Treadmill,Retail,1,499.0,0.1,449.1,298.96,150.14
ORD-00273,2024-08-24,North,Home & Kitchen,Vacuum,Corporate,2,129.99,0.0,259.98,146.86,113.12
ORD-00274,2025-08-15,West,Home & Kitchen,Vacuum,Corporate,6,129.99,0.05,740.94,394.92,346.02
ORD-00275,2025-09-17,South,Home & Kitchen,Mixer,Retail,2,39.99,0.1,71.98,40.71,31.27
ORD-00276,2023-04-02,North,Electronics,Headphones,Wholesale,4,149.0,0.1,536.4,306.12,230.28
ORD-00277,2023-04-16,South,Sports,Treadmill,Corporate,2,499.0,0.0,998.0,477.32,520.68
ORD-00278,2022-08-20,North,Sports,Resistance Band,Retail,1,15.99,0.0,15.99,7.69,8.3
ORD-00279,2025-05-01,North,Sports,Resistance Band,Wholesale,1,15.99,0.1,14.39,8.97,5.42
ORD-00280,2024-06-17,South,Clothing,T-Shirt,Retail,2,19.99,0.1,35.98,23.95,12.03
ORD-00281,2025-03-25,East,Home & Kitchen,Coffee Maker,Corporate,3,59.99,0.0,179.97,107.6,72.37
ORD-00282,2023-03-29,West,Home & Kitchen,Toaster,Retail,1,29.99,0.1,26.99,17.45,9.54
ORD-00283,2025-07-06,West,Sports,Dumbbells,Corporate,4,34.99,0.2,111.97,70.98,40.99
ORD-00284,2023-10-15,West,Sports,Yoga Mat,Retail,3,24.99,0.1,67.47,39.06,28.41
ORD-00285,2023-09-08,South,Sports,Dumbbells,Corporate,5,34.99,0.05,166.2,104.12,62.08
ORD-00286,2024-12-21,South,Sports,Yoga Mat,Retail,3,24.99,0.0,74.97,37.45,37.52
ORD-00287,2024-07-10,East,Electronics,Tablet,Corporate,1,329.0,0.05,312.55,181.3,131.25
ORD-00288,2022-03-22,North,Clothing,Dress,Wholesale,5,59.99,0.1,269.95,156.55,113.4
ORD-00289,2023-09-13,North,Clothing,Jeans,Wholesale,1,49.99,0.2,39.99,29.99,10.0
ORD-00290,2023-05-12,South,Sports,Yoga Mat,Wholesale,5,24.99,0.1,112.45,70.76,41.69
ORD-00291,2024-08-12,East,Home & Kitchen,Toaster,Wholesale,3,29.99,0.1,80.97,52.4,28.57
ORD-00292,2022-07-21,West,Home & Kitchen,Coffee Maker,Retail,3,59.99,0.0,179.97,96.17,83.8
ORD-00293,2022-10-26,North,Home & Kitchen,Lamp,Wholesale,5,24.99,0.1,112.45,69.72,42.73
ORD-00294,2022-11-09,South,Home & Kitchen,Coffee Maker,Wholesale,4,59.99,0.1,215.96,137.98,77.98
ORD-00295,2025-02-01,East,Home & Kitchen,Vacuum,Wholesale,4,129.99,0.1,467.96,247.1,220.86
ORD-00296,2022-12-13,South,Sports,Yoga Mat,Corporate,5,24.99,0.2,99.96,74.17,25.79
ORD-00297,2022-03-11,North,Electronics,Laptop,Corporate,3,899.0,0.2,2157.6,1307.28,850.32
ORD-00298,2022-11-06,North,Clothing,Dress,Corporate,4,59.99,0.0,239.96,110.16,129.8
ORD-00299,2025-09-27,West,Sports,Dumbbells,Corporate,1,34.99,0.05,33.24,15.81,17.43
ORD-00300,2023-07-17,East,Electronics,Tablet,Retail,5,329.0,0.0,1645.0,766.66,878.34
ORD-00301,2024-12-09,South,Clothing,Jeans,Wholesale,5,49.99,0.1,224.96,121.94,103.02
ORD-00302,2023-07-02,West,Electronics,Headphones,Corporate,3,149.0,0.2,357.6,216.29,141.31
ORD-00303,2022-06-15,North,Electronics,Monitor,Retail,4,279.0,0.05,1060.2,511.59,548.61
ORD-00304,2025-12-10,South,Electronics,Monitor,Retail,4,279.0,0.0,1116.0,596.92,519.08
ORD-00305,2024-12-17,North,Clothing,Jeans,Retail,5,49.99,0.05,237.45,122.64,114.81
ORD-00306,2025-11-02,East,Electronics,Smartphone,Corporate,2,699.0,0.0,1398.0,752.2,645.8
ORD-00307,2024-03-26,North,Home & Kitchen,Coffee Maker,Wholesale,5,59.99,0.1,269.95,160.47,109.48
ORD-00308,2025-10-18,East,Sports,Yoga Mat,Wholesale,1,24.99,0.1,22.49,14.04,8.45
ORD-00309,2022-04-20,North,Sports,Yoga Mat,Corporate,1,24.99,0.0,24.99,13.51,11.48
ORD-00310,2025-05-04,West,Home & Kitchen,Mixer,Wholesale,4,39.99,0.1,143.96,83.75,60.21
ORD-00311,2025-02-06,West,Sports,Yoga Mat,Wholesale,6,24.99,0.1,134.95,84.84,50.11
ORD-00312,2023-05-20,North,Electronics,Headphones,Wholesale,2,149.0,0.2,238.4,141.0,97.4
ORD-00313,2023-10-11,East,Electronics,Laptop,Wholesale,1,899.0,0.1,809.1,453.08,356.02
ORD-00314,2022-07-29,South,Electronics,Smartphone,Retail,4,699.0,0.1,2516.4,1473.12,1043.28
ORD-00315,2022-02-23,North,Home & Kitchen,Lamp,Wholesale,1,24.99,0.1,22.49,13.49,9.0
ORD-00316,2024-02-28,North,Home & Kitchen,Vacuum,Corporate,4,129.99,0.0,519.96,290.52,229.44
ORD-00317,2023-05-13,South,Sports,Yoga Mat,Wholesale,2,24.99,0.1,44.98,24.75,20.23
ORD-00318,2022-10-26,North,Clothing,Sneakers,Retail,3,79.99,0.05,227.97,118.78,109.19
ORD-00319,2024-01-10,East,Clothing,Sneakers,Retail,5,79.99,0.1,359.95,191.71,168.24
ORD-00320,2022-10-05,East,Electronics,Monitor,Wholesale,3,279.0,0.1,753.3,477.6,275.7
ORD-00321,2024-06-20,East,Sports,Resistance Band,Corporate,2,15.99,0.0,31.98,15.93,16.05
ORD-00322,2023-02-16,West,Home & Kitchen,Coffee Maker,Corporate,6,59.99,0.0,359.94,201.65,158.29
ORD-00323,2024-10-02,South,Home & Kitchen,Vacuum,Corporate,3,129.99,0.05,370.47,196.84,173.63
ORD-00324,2023-02-14,South,Electronics,Monitor,Retail,2,279.0,0.0,558.0,320.68,237.32
ORD-00325,2024-04-17,West,Clothing,Jacket,Wholesale,2,89.99,0.1,161.98,100.3,61.68
ORD-00326,2022-06-01,West,Sports,Resistance Band,Retail,5,15.99,0.2,63.96,40.99,22.97
ORD-00327,2024-01-07,North,Electronics,Smartphone,Corporate,2,699.0,0.1,1258.2,638.39,619.81
ORD-00328,2025-10-19,West,Home & Kitchen,Vacuum,Corporate,1,129.99,0.0,129.99,62.82,67.17
ORD-00329,2024-11-28,South,Sports,Treadmill,Corporate,4,499.0,0.05,1896.2,1129.44,766.76
ORD-00330,2025-11-15,South,Home & Kitchen,Mixer,Retail,4,39.99,0.0,159.96,79.07,80.89
ORD-00331,2022-08-26,South,Home & Kitchen,Toaster,Corporate,3,29.99,0.05,85.47,51.07,34.4
ORD-00332,2024-09-16,East,Sports,Dumbbells,Wholesale,4,34.99,0.2,111.97,77.61,34.36
ORD-00333,2022-05-18,East,Electronics,Laptop,Retail,1,899.0,0.2,719.2,419.3,299.9
ORD-00334,2023-05-15,South,Clothing,Jacket,Retail,5,89.99,0.05,427.45,267.17,160.28
ORD-00335,2024-04-09,South,Clothing,Sneakers,Retail,4,79.99,0.0,319.96,179.37,140.59
ORD-00336,2024-07-09,West,Sports,Dumbbells,Retail,2,34.99,0.2,55.98,39.98,16.0
ORD-00337,2025-03-28,North,Clothing,Jacket,Wholesale,3,89.99,0.1,242.97,140.02,102.95
ORD-00338,2025-10-05,West,Home & Kitchen,Lamp,Wholesale,5,24.99,0.1,112.45,58.37,54.08
ORD-00339,2024-07-26,South,Home & Kitchen,Lamp,Wholesale,5,24.99,0.1,112.45,68.82,43.63
ORD-00340,2022-08-30,South,Home & Kitchen,Mixer,Corporate,2,39.99,0.0,79.98,44.31,35.67
ORD-00341,2024-03-06,West,Clothing,Dress,Corporate,4,59.99,0.05,227.96,130.86,97.1
ORD-00342,2025-08-14,South,Clothing,Sneakers,Wholesale,3,79.99,0.1,215.97,114.72,101.25
ORD-00343,2025-06-22,North,Home & Kitchen,Mixer,Wholesale,4,39.99,0.1,143.96,76.66,67.3
ORD-00344,2025-02-24,West,Sports,Water Bottle,Retail,5,12.99,0.05,61.7,33.99,27.71
ORD-00345,2025-03-03,North,Clothing,Jacket,Wholesale,1,89.99,0.1,80.99,43.53,37.46
ORD-00346,2022-12-11,West,Sports,Resistance Band,Corporate,4,15.99,0.0,63.96,31.35,32.61
ORD-00347,2024-01-22,North,Sports,Resistance Band,Corporate,2,15.99,0.05,30.38,14.88,15.5
ORD-00348,2023-05-22,East,Electronics,Monitor,Retail,3,279.0,0.0,837.0,431.78,405.22
ORD-00349,2023-05-01,South,Home & Kitchen,Lamp,Retail,4,24.99,0.0,99.96,54.22,45.74
ORD-00350,2023-02-28,North,Home & Kitchen,Lamp,Wholesale,3,24.99,0.1,67.47,39.8,27.67
ORD-00351,2025-12-12,East,Home & Kitchen,Lamp,Corporate,3,24.99,0.1,67.47,44.82,22.65
ORD-00352,2022-07-15,South,Sports,Dumbbells,Retail,3,34.99,0.2,83.98,49.23,34.75
ORD-00353,2023-05-27,South,Home & Kitchen,Coffee Maker,Corporate,4,59.99,0.05,227.96,113.1,114.86
ORD-00354,2023-07-05,West,Sports,Water Bottle,Corporate,1,12.99,0.0,12.99,6.63,6.36
ORD-00355,2023-07-24,East,Sports,Water Bottle,Corporate,3,12.99,0.1,35.07,17.55,17.52
ORD-00356,2022-07-10,West,Home & Kitchen,Mixer,Wholesale,5,39.99,0.1,179.96,114.72,65.24
ORD-00357,2023-07-04,East,Home & Kitchen,Toaster,Wholesale,5,29.99,0.1,134.95,70.41,64.54
ORD-00358,2023-12-05,North,Electronics,Laptop,Retail,3,899.0,0.0,2697.0,1392.17,1304.83
ORD-00359,2024-05-26,South,Clothing,Jacket,Wholesale,2,89.99,0.1,161.98,83.51,78.47
ORD-00360,2023-05-28,North,Home & Kitchen,Coffee Maker,Corporate,1,59.99,0.05,56.99,32.63,24.36
ORD-00361,2025-12-03,South,Sports,Dumbbells,Retail,1,34.99,0.0,34.99,16.87,18.12
ORD-00362,2022-09-29,South,Sports,Dumbbells,Retail,1,34.99,0.2,27.99,17.55,10.44
ORD-00363,2024-05-14,South,Sports,Dumbbells,Retail,2,34.99,0.05,66.48,32.43,34.05
ORD-00364,2022-07-31,East,Home & Kitchen,Toaster,Retail,2,29.99,0.05,56.98,33.95,23.03
ORD-00365,2025-08-06,South,Electronics,Tablet,Wholesale,4,329.0,0.2,1052.8,624.6,428.2
ORD-00366,2023-03-13,South,Sports,Resistance Band,Retail,4,15.99,0.0,63.96,29.61,34.35
ORD-00367,2022-10-14,North,Sports,Treadmill,Retail,4,499.0,0.0,1996.0,1135.05,860.95
ORD-00368,2023-07-22,North,Clothing,Dress,Wholesale,5,59.99,0.1,269.95,167.43,102.52
ORD-00369,2025-11-15,North,Home & Kitchen,Coffee Maker,Corporate,5,59.99,0.1,269.95,157.9,112.05
ORD-00370,2024-03-13,East,Electronics,Smartphone,Corporate,4,699.0,0.0,2796.0,1467.72,1328.28
ORD-00371,2022-05-26,North,Home & Kitchen,Toaster,Corporate,2,29.99,0.05,56.98,34.74,22.24
ORD-00372,2024-05-11,East,Clothing,Sneakers,Retail,1,79.99,0.0,79.99,43.04,36.95
ORD-00373,2023-06-21,South,Electronics,Laptop,Wholesale,4,899.0,0.2,2876.8,2002.59,874.21
ORD-00374,2024-05-17,West,Electronics,Tablet,Retail,5,329.0,0.0,1645.0,759.75,885.25
ORD-00375,2022-11-15,East,Sports,Resistance Band,Corporate,1,15.99,0.0,15.99,8.87,7.12
ORD-00376,2023-05-04,North,Clothing,T-Shirt,Corporate,4,19.99,0.0,79.96,41.42,38.54
ORD-00377,2022-04-23,East,Clothing,T-Shirt,Retail,1,19.99,0.2,15.99,9.41,6.58
ORD-00378,2022-12-02,West,Home & Kitchen,Lamp,Wholesale,7,24.99,0.2,139.94,85.52,54.42
ORD-00379,2022-09-17,East,Electronics,Laptop,Wholesale,3,899.0,0.1,2427.3,1425.58,1001.72
ORD-00380,2025-12-29,North,Sports,Water Bottle,Corporate,5,12.99,0.0,64.95,29.77,35.18
ORD-00381,2022-12-08,East,Clothing,Jacket,Retail,1,89.99,0.1,80.99,49.6,31.39
ORD-00382,2023-04-13,North,Electronics,Laptop,Retail,1,899.0,0.0,899.0,456.19,442.81
ORD-00383,2023-01-02,North,Sports,Yoga Mat,Corporate,3,24.99,0.0,74.97,38.42,36.55
ORD-00384,2023-10-18,East,Electronics,Tablet,Retail,2,329.0,0.2,526.4,385.12,141.28
ORD-00385,2023-04-03,North,Sports,Dumbbells,Wholesale,4,34.99,0.1,125.96,79.22,46.74
ORD-00386,2023-11-02,North,Sports,Dumbbells,Wholesale,3,34.99,0.1,94.47,51.83,42.64
ORD-00387,2025-06-29,South,Sports,Treadmill,Retail,5,499.0,0.05,2370.25,1496.17,874.08
ORD-00388,2025-01-24,South,Clothing,T-Shirt,Wholesale,4,19.99,0.1,71.96,38.78,33.18
ORD-00389,2025-07-26,North,Home & Kitchen,Mixer,Retail,4,39.99,0.2,127.97,89.43,38.54
ORD-00390,2023-02-25,South,Sports,Water Bottle,Retail,1,12.99,0.0,12.99,7.23,5.76
ORD-00391,2022-03-31,South,Sports,Treadmill,Retail,4,499.0,0.2,1596.8,923.62,673.18
ORD-00392,2024-11-01,South,Sports,Dumbbells,Corporate,5,34.99,0.1,157.46,80.36,77.1
ORD-00393,2022-09-25,South,Home & Kitchen,Toaster,Corporate,3,29.99,0.05,85.47,49.94,35.53
ORD-00394,2023-10-31,East,Sports,Treadmill,Retail,2,499.0,0.0,998.0,590.35,407.65
ORD-00395,2025-04-12,North,Clothing,T-Shirt,Wholesale,2,19.99,0.1,35.98,20.79,15.19
ORD-00396,2022-09-05,East,Clothing,Sneakers,Retail,3,79.99,0.05,227.97,117.53,110.44
ORD-00397,2022-07-05,South,Home & Kitchen,Lamp,Wholesale,1,24.99,0.1,22.49,14.38,8.11
ORD-00398,2022-10-31,North,Clothing,Jacket,Wholesale,4,89.99,0.1,323.96,164.63,159.33
ORD-00399,2023-06-17,South,Electronics,Monitor,Wholesale,4,279.0,0.1,1004.4,544.03,460.37
ORD-00400,2022-07-28,South,Electronics,Laptop,Wholesale,1,899.0,0.1,809.1,422.18,386.92
ORD-00401,2024-02-02,North,Home & Kitchen,Mixer,Corporate,1,39.99,0.0,39.99,19.18,20.81
ORD-00402,2024-06-27,South,Electronics,Headphones,Corporate,1,149.0,0.05,141.55,68.18,73.37
ORD-00403,2024-06-06,West,Sports,Dumbbells,Retail,5,34.99,0.0,174.95,88.02,86.93
ORD-00404,2023-07-18,East,Sports,Yoga Mat,Retail,1,24.99,0.1,22.49,13.57,8.92
ORD-00405,2025-08-18,East,Sports,Water Bottle,Wholesale,5,12.99,0.1,58.46,29.82,28.64
ORD-00406,2024-02-24,South,Sports,Yoga Mat,Corporate,5,24.99,0.0,124.95,68.05,56.9
ORD-00407,2022-02-09,West,Home & Kitchen,Vacuum,Corporate,7,129.99,0.0,909.93,534.04,375.89
ORD-00408,2023-10-21,West,Home & Kitchen,Coffee Maker,Wholesale,1,59.99,0.1,53.99,27.26,26.73
ORD-00409,2022-04-30,West,Home & Kitchen,Lamp,Retail,3,24.99,0.0,74.97,36.52,38.45
ORD-00410,2023-06-30,North,Clothing,Dress,Retail,4,59.99,0.0,239.96,141.64,98.32
ORD-00411,2022-12-27,South,Home & Kitchen,Toaster,Wholesale,5,29.99,0.1,134.95,83.3,51.65
ORD-00412,2025-03-08,South,Clothing,Sneakers,Retail,5,79.99,0.0,399.95,190.51,209.44
ORD-00413,2022-07-04,North,Clothing,Dress,Retail,2,59.99,0.0,119.98,63.47,56.51
ORD-00414,2023-11-11,South,Clothing,Jacket,Retail,2,89.99,0.0,179.98,82.6,97.38
ORD-00415,2025-04-16,South,Electronics,Tablet,Corporate,4,329.0,0.0,1316.0,731.28,584.72
ORD-00416,2024-03-21,North,Home & Kitchen,Toaster,Corporate,3,29.99,0.0,89.97,53.66,36.31
ORD-00417,2024-06-13,West,Home & Kitchen,Coffee Maker,Retail,6,59.99,0.1,323.95,204.46,119.49
ORD-00418,2025-09-25,South,Sports,Treadmill,Retail,3,499.0,0.0,1497.0,713.55,783.45
ORD-00419,2025-12-08,West,Electronics,Smartphone,Corporate,6,699.0,0.1,3774.6,2026.27,1748.33
ORD-00420,2022-08-02,West,Clothing,Jacket,Retail,1,89.99,0.0,89.99,42.76,47.23
ORD-00421,2025-12-22,East,Sports,Dumbbells,Retail,3,34.99,0.0,104.97,51.17,53.8
ORD-00422,2023-12-19,East,Electronics,Laptop,Retail,1,899.0,0.2,719.2,461.14,258.06
ORD-00423,2024-04-27,West,Sports,Treadmill,Corporate,5,499.0,0.05,2370.25,1417.93,952.32
ORD-00424,2025-08-26,South,Clothing,Sneakers,Wholesale,1,79.99,0.1,71.99,39.53,32.46
ORD-00425,2023-06-19,North,Electronics,Headphones,Corporate,2,149.0,0.0,298.0,166.82,131.18
ORD-00426,2022-07-10,East,Sports,Dumbbells,Wholesale,4,34.99,0.2,111.97,66.45,45.52
ORD-00427,2022-11-18,North,Electronics,Headphones,Corporate,2,149.0,0.05,283.1,165.26,117.84
ORD-00428,2025-01-11,East,Home & Kitchen,Toaster,Corporate,2,29.99,0.0,59.98,27.44,32.54
ORD-00429,2025-01-30,West,Clothing,T-Shirt,Corporate,2,19.99,0.0,39.98,19.76,20.22
ORD-00430,2025-07-04,West,Clothing,T-Shirt,Retail,1,19.99,0.2,15.99,9.87,6.12
ORD-00431,2024-08-27,North,Home & Kitchen,Vacuum,Wholesale,4,129.99,0.1,467.96,303.78,164.18
ORD-00432,2022-07-06,West,Clothing,Jacket,Wholesale,4,89.99,0.1,323.96,164.39,159.57
ORD-00433,2024-08-10,East,Clothing,Jacket,Corporate,5,89.99,0.0,449.95,212.68,237.27
ORD-00434,2025-09-28,North,Electronics,Headphones,Retail,5,149.0,0.1,670.5,360.67,309.83
ORD-00435,2024-03-03,West,Sports,Resistance Band,Corporate,2,15.99,0.0,31.98,16.28,15.7
ORD-00436,2022-03-13,South,Electronics,Monitor,Retail,2,279.0,0.0,558.0,332.47,225.53
ORD-00437,2022-09-16,North,Sports,Dumbbells,Corporate,4,34.99,0.0,139.96,83.92,56.04
ORD-00438,2022-10-30,East,Home & Kitchen,Mixer,Corporate,1,39.99,0.05,37.99,21.33,16.66
ORD-00439,2023-10-30,East,Sports,Dumbbells,Wholesale,5,34.99,0.1,157.46,92.44,65.02
ORD-00440,2022-08-19,West,Clothing,Jeans,Corporate,6,49.99,0.0,299.94,176.59,123.35
ORD-00441,2022-07-26,East,Home & Kitchen,Vacuum,Corporate,3,129.99,0.05,370.47,213.79,156.68
ORD-00442,2025-06-01,West,Electronics,Smartphone,Retail,3,699.0,0.2,1677.6,1161.84,515.76
ORD-00443,2024-03-21,East,Clothing,T-Shirt,Retail,4,19.99,0.0,79.96,46.74,33.22
ORD-00444,2023-11-23,East,Home & Kitchen,Toaster,Retail,4,29.99,0.2,95.97,66.31,29.66
ORD-00445,2022-10-03,East,Sports,Treadmill,Corporate,3,499.0,0.2,1197.6,767.24,430.36
ORD-00446,2022-07-02,South,Sports,Yoga Mat,Corporate,4,24.99,0.2,79.97,52.25,27.72
ORD-00447,2024-02-05,North,Clothing,T-Shirt,Retail,3,19.99,0.2,47.98,31.55,16.43
ORD-00448,2024-12-09,North,Clothing,Jeans,Wholesale,2,49.99,0.1,89.98,48.73,41.25
ORD-00449,2022-04-14,East,Clothing,Jacket,Corporate,3,89.99,0.05,256.47,141.94,114.53
ORD-00450,2022-09-11,North,Clothing,Jacket,Wholesale,4,89.99,0.1,323.96,186.07,137.89
ORD-00451,2025-04-16,East,Home & Kitchen,Coffee Maker,Retail,3,59.99,0.2,143.98,103.42,40.56
ORD-00452,2023-08-07,North,Sports,Dumbbells,Retail,2,34.99,0.1,62.98,39.68,23.3
ORD-00453,2023-03-30,South,Clothing,Jacket,Corporate,4,89.99,0.1,323.96,163.06,160.9
ORD-00454,2022-01-19,West,Clothing,Jeans,Wholesale,7,49.99,0.1,314.94,170.72,144.22
ORD-00455,2025-12-30,East,Sports,Water Bottle,Wholesale,3,12.99,0.1,35.07,19.01,16.06
ORD-00456,2023-09-11,West,Electronics,Laptop,Corporate,9,899.0,0.0,8091.0,4322.36,3768.64
ORD-00457,2025-06-01,East,Home & Kitchen,Mixer,Wholesale,4,39.99,0.1,143.96,80.05,63.91
ORD-00458,2025-08-04,East,Home & Kitchen,Toaster,Retail,3,29.99,0.0,89.97,42.51,47.46
ORD-00459,2022-04-27,West,Home & Kitchen,Coffee Maker,Wholesale,1,59.99,0.1,53.99,29.33,24.66
ORD-00460,2024-04-08,West,Electronics,Tablet,Corporate,7,329.0,0.2,1842.4,1113.17,729.23
ORD-00461,2025-07-31,West,Home & Kitchen,Lamp,Retail,4,24.99,0.2,79.97,58.12,21.85
ORD-00462,2023-08-25,North,Sports,Yoga Mat,Retail,3,24.99,0.2,59.98,42.83,17.15
ORD-00463,2025-10-24,East,Electronics,Smartphone,Wholesale,2,699.0,0.1,1258.2,717.27,540.93
ORD-00464,2024-02-01,East,Home & Kitchen,Vacuum,Corporate,1,129.99,0.05,123.49,59.54,63.95
ORD-00465,2025-04-10,North,Sports,Yoga Mat,Wholesale,5,24.99,0.1,112.45,72.49,39.96
ORD-00466,2024-12-21,East,Sports,Dumbbells,Wholesale,2,34.99,0.1,62.98,41.91,21.07
ORD-00467,2024-04-18,West,Clothing,Jacket,Retail,2,89.99,0.05,170.98,89.97,81.01
ORD-00468,2023-10-04,North,Electronics,Monitor,Retail,2,279.0,0.0,558.0,299.33,258.67
ORD-00469,2024-09-29,North,Clothing,Dress,Wholesale,4,59.99,0.2,191.97,123.44,68.53
ORD-00470,2024-09-04,West,Electronics,Laptop,Corporate,5,899.0,0.0,4495.0,2624.19,1870.81
ORD-00471,2023-01-26,North,Electronics,Smartphone,Retail,2,699.0,0.0,1398.0,694.55,703.45
ORD-00472,2024-02-25,East,Clothing,T-Shirt,Wholesale,1,19.99,0.1,17.99,11.84,6.15
ORD-00473,2024-12-01,East,Sports,Yoga Mat,Retail,3,24.99,0.05,71.22,37.78,33.44
ORD-00474,2022-12-04,West,Electronics,Smartphone,Corporate,1,699.0,0.2,559.2,316.85,242.35
ORD-00475,2022-12-13,North,Home & Kitchen,Mixer,Corporate,4,39.99,0.2,127.97,78.12,49.85
ORD-00476,2025-06-30,North,Electronics,Laptop,Wholesale,1,899.0,0.1,809.1,460.75,348.35
ORD-00477,2022-09-11,East,Sports,Yoga Mat,Retail,2,24.99,0.2,39.98,27.63,12.35
ORD-00478,2023-09-09,West,Electronics,Tablet,Retail,4,329.0,0.05,1250.2,756.17,494.03
ORD-00479,2024-11-13,North,Home & Kitchen,Mixer,Retail,1,39.99,0.05,37.99,19.19,18.8
ORD-00480,2023-06-23,South,Home & Kitchen,Vacuum,Wholesale,3,129.99,0.1,350.97,177.79,173.18
ORD-00481,2023-03-02,West,Home & Kitchen,Coffee Maker,Corporate,1,59.99,0.0,59.99,35.16,24.83
ORD-00482,2025-10-02,West,Clothing,T-Shirt,Wholesale,4,19.99,0.2,63.97,37.2,26.77
ORD-00483,2025-08-12,South,Sports,Treadmill,Retail,3,499.0,0.05,1422.15,684.9,737.25
ORD-00484,2022-03-22,East,Home & Kitchen,Toaster,Retail,4,29.99,0.2,95.97,56.07,39.9
ORD-00485,2022-01-20,South,Clothing,Jacket,Wholesale,3,89.99,0.1,242.97,160.16,82.81
ORD-00486,2022-07-10,East,Home & Kitchen,Coffee Maker,Wholesale,1,59.99,0.1,53.99,30.6,23.39
ORD-00487,2023-07-11,West,Sports,Water Bottle,Retail,1,12.99,0.2,10.39,7.26,3.13
ORD-00488,2022-08-01,West,Sports,Resistance Band,Corporate,4,15.99,0.05,60.76,36.26,24.5
ORD-00489,2022-03-01,South,Sports,Water Bottle,Retail,1,12.99,0.05,12.34,6.7,5.64
ORD-00490,2023-06-20,East,Electronics,Tablet,Corporate,6,329.0,0.0,1974.0,1177.85,796.15
ORD-00491,2023-11-24,North,Sports,Yoga Mat,Corporate,4,24.99,0.0,99.96,54.93,45.03
ORD-00492,2024-02-28,South,Electronics,Laptop,Retail,2,899.0,0.05,1708.1,1038.85,669.25
ORD-00493,2022-06-03,West,Home & Kitchen,Coffee Maker,Corporate,4,59.99,0.0,239.96,126.23,113.73
ORD-00494,2025-08-10,West,Sports,Yoga Mat,Wholesale,1,24.99,0.1,22.49,12.93,9.56
ORD-00495,2024-07-04,East,Electronics,Monitor,Corporate,1,279.0,0.05,265.05,127.05,138.0
ORD-00496,2022-01-01,North,Home & Kitchen,Lamp,Wholesale,5,24.99,0.1,112.45,68.5,43.95
ORD-00497,2023-11-30,East,Electronics,Smartphone,Corporate,3,699.0,0.1,1887.3,1132.36,754.94
ORD-00498,2025-09-07,East,Sports,Dumbbells,Wholesale,1,34.99,0.2,27.99,16.91,11.08
ORD-00499,2023-12-29,East,Home & Kitchen,Mixer,Corporate,1,39.99,0.0,39.99,20.95,19.04
ORD-00500,2024-04-18,North,Home & Kitchen,Lamp,Wholesale,2,24.99,0.1,44.98,23.4,21.58
ORD-00501,2023-03-18,West,Clothing,Jacket,Corporate,1,89.99,0.0,89.99,53.0,36.99
ORD-00502,2025-04-20,North,Sports,Water Bottle,Wholesale,5,12.99,0.1,58.46,30.54,27.92
ORD-00503,2022-01-09,North,Sports,Resistance Band,Retail,4,15.99,0.1,57.56,36.28,21.28
ORD-00504,2025-11-17,South,Clothing,T-Shirt,Wholesale,4,19.99,0.2,63.97,43.18,20.79
ORD-00505,2024-10-29,West,Sports,Resistance Band,Wholesale,2,15.99,0.1,28.78,19.05,9.73
ORD-00506,2022-10-01,South,Sports,Resistance Band,Corporate,5,15.99,0.0,79.95,46.09,33.86
ORD-00507,2023-10-05,South,Clothing,Jeans,Wholesale,5,49.99,0.2,199.96,123.37,76.59
